2318,Paul Gross,Drama|History|Romance|War,Passchendaele ,6.5
2319,Marc Abraham,Biography|Drama,Flash of Genius ,7
2320,Todd Haynes,Biography|Drama|Music,I'm Not There. ,7
2321,Mabrouk El Mechri,Action|Thriller,The Cold Light of Day ,4.9
2322,Rian Johnson,Adventure|Comedy|Drama|Romance,The Brothers Bloom ,6.9
2323,Charlie Kaufman,Comedy|Drama|Romance,"Synecdoche, New York ",7.5
2324,Hayao Miyazaki,Adventure|Animation|Fantasy,Princess Mononoke ,8.4
2325,Jean-Paul Rappeneau,Comedy|Drama|Mystery|Romance|Thriller|War,Bon voyage ,6.9
2326,Nancy Walker,Biography|Comedy|Musical,Can't Stop the Music ,4.5
2327,John Hillcoat,Crime|Drama|Western,The Proposition ,7.4
2328,Angelo Pizzo,Biography|Drama|Sport,Courage ,7
2329,Richard Benjamin,Comedy|Music,Marci X ,2.8
2330,Kurt Wimmer,Action|Drama|Sci-Fi|Thriller,Equilibrium ,7.5
2331,Roger Spottiswoode,Drama|War,The Children of Huang Shi ,7.1
2332,James Gray,Crime|Drama|Romance|Thriller,The Yards ,6.4
2333,Matthew Diamond,Adventure|Family|Fantasy|Musical,The Oogieloves in the Big Balloon Adventure ,6.7
2334,Angelina Jolie Pitt,Drama|Romance,By the Sea ,5.3
2335,Katsuhiro Ôtomo,Action|Adventure|Animation|Family|Sci-Fi|Thriller,Steamboy ,6.9
2336,David Anspaugh,Drama|History|Sport,The Game of Their Lives ,6.2
2337,Andrew Jarecki,Crime|Drama|Mystery|Romance|Thriller,All Good Things ,6.3
2338,Kevin Reynolds,Action|Adventure|Drama|History|Romance,Rapa Nui ,6.4
2339,Stephen Chow,Comedy|Family|Sci-Fi,CJ7 ,6.5
2340,Jean-Marie Poiré,Comedy|Family|Fantasy|Sci-Fi,Les couloirs du temps: Les visiteurs II ,6
2341,Kevin Munroe,Action|Comedy|Crime|Fantasy|Horror|Mystery|Sci-Fi|Thriller,Dylan Dog: Dead of Night ,5.1
2342,Daniel Algrant,Crime|Drama|Mystery,People I Know ,5.5
2343,,Drama|Family,The Doombolt Chase             ,7.2
2344,Julie Taymor,Comedy|Drama|Fantasy|Romance,The Tempest ,5.4
2345,Alejandro Amenábar,Crime|Drama|Mystery|Thriller,Regression ,5.7
2346,Jane Clark,Romance|Short,The Touch ,5.2
2347,Daniel Lee,Action|Drama|History|War,Three Kingdoms: Resurrection of the Dragon ,6.2
2348,Mike Barker,Crime|Drama|Thriller,Shattered ,6.7
2349,Wayne Thornley,Adventure|Animation|Comedy|Family,Zambezia ,5.8
2350,Gnana Rajasekaran,Biography|Drama|History,Ramanujan ,7
2351,Tom Walsh,Animation,Dwegons and Leprechauns ,4.8
2352,Jonathan Jakubowicz,Action|Biography|Drama|Sport,Hands of Stone ,7.2
2353,James McTeigue,Action|Crime|Thriller,Survivor ,5.6
2354,Scott Walker,Crime|Drama|Mystery|Thriller,The Frozen Ground ,6.4
2355,John Curran,Drama|Romance,The Painted Veil ,7.5
2356,Uli Edel,Action|Biography|Crime|Drama,The Baader Meinhof Complex ,7.4
2357,Kevin Costner,Adventure|Drama|Western,Dances with Wolves ,8
2358,Jake Kasdan,Comedy,Bad Teacher ,5.7
2359,Harold Becker,Crime|Drama|Mystery|Thriller,Sea of Love ,6.8
2360,Mark Rosman,Comedy|Family|Romance,A Cinderella Story ,5.9
2361,Wes Craven,Horror|Mystery,Scream ,7.2
2362,Steve Beck,Horror,Thir13en Ghosts ,5.5
2363,Stanley Kubrick,Drama|Horror,The Shining ,8.4
2364,Robert Zemeckis,Adventure|Comedy|Sci-Fi,Back to the Future ,8.5
2365,William Malone,Horror|Mystery|Thriller,House on Haunted Hill ,5.6
2366,Tyler Perry,Comedy|Drama,I Can Do Bad All by Myself ,4.1
2367,Rob Hawk,Action|Drama,Fight Valley ,5
2368,Josh Gordon,Comedy|Drama|Romance,The Switch ,6.1
2369,Shawn Levy,Comedy|Romance,Just Married ,5.4
2370,Lee Tamahori,Biography|Drama|Thriller,The Devil's Double ,7.1
2371,,Comedy|Drama|Reality-TV|Romance,"Gone, Baby, Gone             ",6.6
2372,Britt Allcroft,Adventure|Comedy|Drama|Family|Fantasy,Thomas and the Magic Railroad ,3.6
2373,Breck Eisner,Horror|Thriller,The Crazies ,6.5
2374,Hayao Miyazaki,Adventure|Animation|Family|Fantasy,Spirited Away ,8.6
2375,Alan Yuen,Action|Crime|Thriller,Firestorm ,6.2
2376,Roger Donaldson,Action|Adventure|Drama|History|Romance,The Bounty ,7
2377,Brian Percival,Drama|War,The Book Thief ,7.6
2378,Sean Anders,Adventure|Comedy|Romance,Sex Drive ,6.5
2379,Anand Tucker,Comedy|Romance,Leap Year ,6.4
2380,Anthony Mann,Drama|History|War,The Fall of the Roman Empire ,6.7
2381,Michael Dowse,Comedy|Drama|Romance,Take Me Home Tonight ,6.3
2382,Daniel Barnz,Drama,Won't Back Down ,6.4
2383,Emile Ardolino,Family|Fantasy|Music,The Nutcracker ,5.7
2384,Robert Altman,Crime|Drama|Music|Thriller,Kansas City ,6.3
2385,James Schamus,Drama,Indignation ,7.8
2386,Andrew Douglas,Drama|Horror|Mystery|Thriller,The Amityville Horror ,6
2387,Spike Jonze,Comedy|Drama,Adaptation. ,7.7
2388,George A. Romero,Horror,Land of the Dead ,6.2
2389,Danny Pang,Action,Out of Inferno ,5.7
2390,Terry Gilliam,Adventure|Comedy|Drama,Fear and Loathing in Las Vegas ,7.7
2391,Ricky Gervais,Comedy|Fantasy|Romance,The Invention of Lying ,6.4
2392,Nicholas Stoller,Comedy,Neighbors ,6.4
2393,Chuck Russell,Action|Comedy|Crime|Fantasy,The Mask ,6.9
2394,Penny Marshall,Comedy|Drama|Family|Fantasy|Romance,Big ,7.3
2395,Larry Charles,Comedy,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan ,7.3
2396,Robert Luketic,Comedy|Romance,Legally Blonde ,6.2
2397,Leonard Nimoy,Action|Adventure|Sci-Fi,Star Trek III: The Search for Spock ,6.6
2398,Scott Derrickson,Drama|Horror|Thriller,The Exorcism of Emily Rose ,6.7
2399,Mike Mitchell,Comedy|Romance,Deuce Bigalow: Male Gigolo ,5.7
2400,Vic Armstrong,Action|Drama|Fantasy|Mystery|Thriller,Left Behind ,3.1
2401,Thomas Bezucha,Comedy|Drama|Romance,The Family Stone ,6.3
2402,Kevin Rodney Sullivan,Comedy|Drama,Barbershop 2: Back in Business ,5.7
2403,Terry Zwigoff,Comedy|Crime|Drama,Bad Santa ,7.1
2404,Jay Roach,Comedy|Crime,Austin Powers: International Man of Mystery ,7
2405,Kirk Jones,Comedy|Family|Romance,My Big Fat Greek Wedding 2 ,6.1
2406,David Bowers,Comedy|Family,Diary of a Wimpy Kid: Rodrick Rules ,6.6
2407,John McTiernan,Action|Horror|Sci-Fi,Predator ,7.8
2408,Milos Forman,Biography|Drama|History|Music,Amadeus ,8.3
2409,Nelson McCormick,Horror|Mystery,Prom Night ,3.9
2410,Mark Waters,Comedy,Mean Girls ,7
2411,Audrey Wells,Comedy|Drama|Romance,Under the Tuscan Sun ,6.7
2412,Robert Altman,Drama|Mystery,Gosford Park ,7.3
2413,,Comedy|Drama|Romance,The O.C.             ,7.5
2414,Francis Ford Coppola,Comedy|Drama|Fantasy|Romance,Peggy Sue Got Married ,6.3
2415,Alejandro G. Iñárritu,Comedy|Drama|Romance,Birdman or (The Unexpected Virtue of Ignorance) ,7.8
2416,Woody Allen,Drama,Blue Jasmine ,7.3
2417,Paul Greengrass,Drama|History|Thriller,United 93 ,7.6
2418,Bille Woodruff,Drama|Music|Romance,Honey ,5.3
2419,Edward Zwick,Drama|History|War,Glory ,7.9
2420,Rick Friedberg,Action|Comedy,Spy Hard ,5.3
2421,John Carpenter,Fantasy|Horror,The Fog ,6.8
2422,Sean McNamara,Biography|Drama|Family|Sport,Soul Surfer ,7.1
2423,Mike Nichols,Comedy|Drama|War,Catch-22 ,7.2
2424,Jody Hill,Comedy|Crime|Drama,Observe and Report ,5.8
2425,Richard Fleischer,Action|Adventure|Fantasy,Conan the Destroyer ,5.8
2426,Martin Scorsese,Biography|Drama|Sport,Raging Bull ,8.3
2427,Brandon Camp,Drama|Romance,Love Happens ,5.6
2428,Barry Levinson,Adventure|Fantasy|Mystery|Thriller,Young Sherlock Holmes ,6.8
2429,Kevin Tancharoen,Comedy|Drama|Musical|Romance,Fame ,5
2430,Danny Boyle,Adventure|Biography|Drama|Thriller,127 Hours ,7.6
2431,Woody Allen,Comedy|Crime,Small Time Crooks ,6.7
2432,Nicholas Hytner,Drama|Music|Romance,Center Stage ,6.7
2433,Jessie Nelson,Comedy,Love the Coopers ,5.7
2434,Bart Freundlich,Comedy|Crime,Catch That Kid ,5.2
2435,Irwin Winkler,Drama,Life as a House ,7.5
2436,Danny Boyle,Biography|Drama,Steve Jobs ,7.2
2437,Chris Columbus,Comedy|Romance,"I Love You, Beth Cooper ",5.3
2438,Miguel Arteta,Comedy|Drama|Romance,Youth in Revolt ,6.5
2439,William A. Fraker,Action|Adventure|Western,The Legend of the Lone Ranger ,5
2440,John Boorman,Drama|Thriller,The Tailor of Panama ,6.1
2441,Brian De Palma,Mystery|Thriller,Blow Out ,7.4
2442,Courtney Solomon,Action|Crime|Thriller,Getaway ,4.4
2443,Ang Lee,Drama,The Ice Storm ,7.5
2444,Rob Reiner,Comedy|Drama|Romance,And So It Goes ,5.7
2445,Jeff Kanew,Adventure|Comedy,Troop Beverly Hills ,5.5
2446,István Szabó,Comedy|Drama|Romance,Being Julia ,7.1
2447,Adrian Lyne,Drama|Romance,9½ Weeks ,5.9
2448,Matthew Robbins,Action|Adventure|Fantasy,Dragonslayer ,6.7
2449,Michael Hoffman,Biography|Drama|Romance,The Last Station ,7
2450,Tim Burton,Biography|Comedy|Drama,Ed Wood ,7.9
2451,Jason Reitman,Drama,Labor Day ,6.9
2452,Sergey Bodrov,Adventure|Biography|Drama|History|War,Mongol: The Rise of Genghis Khan ,7.3
2453,Guy Ritchie,Action|Crime|Thriller,RocknRolla ,7.3
2454,Hal Needham,Action|Sci-Fi,Megaforce ,3.5
2455,Kenneth Branagh,Drama,Hamlet ,7.8
2456,Bruce Beresford,Biography|Drama|Music|Romance,Mao's Last Dancer ,7.4
2457,Jeff Nichols,Adventure|Drama|Sci-Fi|Thriller,Midnight Special ,6.7
2458,Woody Allen,Comedy|Romance,Anything Else ,6.4
2459,Jonathan Teplitzky,Biography|Drama|Romance|War,The Railway Man ,7.1
2460,,Drama|Mystery,Unforgettable             ,6.7
2461,Michael Haneke,Drama|Mystery,The White Ribbon ,7.8
2462,Zack Ward,Horror,Restoration ,4
2463,Mike Marvin,Action|Horror|Romance|Sci-Fi|Thriller,The Wraith ,5.9
2464,D.J. Caruso,Crime|Drama|Mystery|Thriller,The Salton Sea ,7.2
2465,Nimród Antal,Music,Metallica Through the Never ,7.2
2466,Gregor Jordan,Crime|Drama|Thriller,The Informers ,5.1
2467,,Biography|Crime|Drama|Thriller,Carlos             ,7.7
2468,Tran Anh Hung,Thriller,I Come with the Rain ,5.5
2469,Lance Hool,Action|Drama|History|Romance|War|Western,One Man's Hero ,6.2
2470,George A. Romero,Horror,Day of the Dead ,7.2
2471,Chuck Russell,Action|Crime|Drama|Thriller,I Am Wrath ,5.2
2472,Christian Volckman,Action|Animation|Sci-Fi|Thriller,Renaissance ,6.7
2473,Jon Cassar,Drama|Western,Forsaken ,6.3
2474,Richard Fleischer,Action|Adventure|Fantasy,Red Sonja ,5
2475,Rodrigo Cortés,Drama|Horror|Mystery|Thriller,Red Lights ,6.2
2476,Greg Mottola,Comedy,Superbad ,7.6
2477,Tyler Perry,Comedy|Crime|Drama,Madea Goes to Jail ,4.1
2478,David Hayter,Action|Horror,Wolves ,5.3
2479,Jon M. Chu,Drama|Music|Musical|Romance,Step Up 2: The Streets ,6.2
2480,Cory Edwards,Action|Animation|Comedy|Crime|Family,Hoodwinked! ,6.5
2481,Terry George,Drama|History|War,Hotel Rwanda ,8.1
2482,Xavier Gens,Action|Crime|Drama|Thriller,Hitman ,6.3
2483,Kasi Lemmons,Drama|Family|Music|Musical,Black Nativity ,4.4
2484,Brian A Miller,Action|Thriller,The Prince ,4.6
2485,Matt Dillon,Crime|Drama|Thriller,City of Ghosts ,6
2486,Alejandro Amenábar,Fantasy|Horror|Thriller,The Others ,7.6
2487,James Cameron,Action|Adventure|Sci-Fi,Aliens ,8.4
2488,George Cukor,Drama|Family|Musical|Romance,My Fair Lady ,7.9
2489,Jim Gillespie,Horror|Mystery|Thriller,I Know What You Did Last Summer ,5.6
2490,Luke Greenfield,Comedy,Let's Be Cops ,6.5
2491,Alexander Payne,Adventure|Comedy|Drama|Romance,Sideways ,7.5
2492,Jay Chandrasekhar,Comedy,Beerfest ,6.3
2493,John Carpenter,Horror|Thriller,Halloween ,7.9
2494,Yimou Zhang,Action|Adventure|History,Hero ,7.9
2495,John Hoffman,Comedy|Drama|Family|Fantasy|Sci-Fi,Good Boy! ,5.1
2496,Malcolm D. Lee,Comedy|Drama,The Best Man Holiday ,6.7
2497,Joe Carnahan,Action|Crime|Drama|Thriller,Smokin' Aces ,6.7
2498,Kevin Greutert,Horror|Mystery,Saw 3D: The Final Chapter ,5.6
2499,Michael Lehmann,Comedy|Romance,40 Days and 40 Nights ,5.6
2500,Joseph Kosinski,Action|Adventure|Sci-Fi,TRON: Legacy ,6.8
2501,John Fortenberry,Comedy|Music|Romance,A Night at the Roxbury ,6.2
2502,Daniel Barnz,Drama|Fantasy|Romance,Beastly ,5.6
2503,Alexandre Aja,Horror,The Hills Have Eyes ,6.4
2504,Sam Weisman,Comedy,Dickie Roberts: Former Child Star ,5.6
2505,Niki Caro,Biography|Drama|Sport,"McFarland, USA ",7.4
2506,Erik White,Comedy,Lottery Ticket ,4.9
2507,Chris Robinson,Comedy|Crime|Drama|Music|Romance,ATL ,6
2508,Jason Moore,Comedy|Music|Romance,Pitch Perfect ,7.2
2509,Michael Tollin,Comedy|Drama|Romance|Sport,Summer Catch ,4.9
2510,Sam Raimi,Crime|Drama|Thriller,A Simple Plan ,7.5
2511,Robert Harmon,Horror|Mystery|Thriller,They ,4.8
2512,Trent Cooper,Comedy|Romance,Larry the Cable Guy: Health Inspector ,3.1
2513,Gary Halvorson,Adventure|Comedy|Family|Fantasy|Musical,The Adventures of Elmo in Grouchland ,5.8
2514,Antoine Fuqua,Crime|Drama|Thriller,Brooklyn's Finest ,6.7
2515,Nicholas Ray,Action|Adventure|Drama|History|War,55 Days at Peking ,6.8
2516,Fede Alvarez,Horror,Evil Dead ,6.5
2517,Donald Petrie,Comedy|Romance,My Life in Ruins ,5.9
2518,Paul Weitz,Comedy|Music,American Dreamz ,5.5
2519,Sidney J. Furie,Action|Adventure|Family|Sci-Fi,Superman IV: The Quest for Peace ,3.6
2520,Ian Iqbal Rashid,Drama,How She Move ,3.3
2521,Wayne Kramer,Action|Crime|Drama|Thriller,Running Scared ,7.4
2522,Rowdy Herrington,Biography|Drama|Romance|Sport,Bobby Jones: Stroke of Genius ,6.7
2523,Jim Goddard,Adventure|Crime|Drama|Romance,Shanghai Surprise ,3
2524,Neil Burger,Drama|Mystery|Romance|Thriller,The Illusionist ,7.6
2525,Noel Marshall,Adventure|Horror|Thriller,Roar ,6.4
2526,Joel Schumacher,Biography|Crime|Drama|Thriller,Veronica Guerin ,6.9
2527,Andrea Di Stefano,Crime|Drama|Romance|Thriller,Escobar: Paradise Lost ,6.6
2528,Richard Kelly,Comedy|Mystery|Sci-Fi|Thriller,Southland Tales ,5.5
2529,Guillaume Ivernel,Adventure|Animation|Family|Fantasy,Dragon Hunters ,6.6
2530,Jack Smight,Sci-Fi,Damnation Alley ,5.2
2531,Todd Lincoln,Horror|Thriller,The Apparition ,4.1
2532,Howard Zieff,Comedy|Drama|Family|Romance,My Girl ,6.8
2533,Steven Shainberg,Biography|Drama|Romance,Fur: An Imaginary Portrait of Diane Arbus ,6.5
2534,Neil Burger,Drama|Mystery|Romance|Thriller,The Illusionist ,7.6
2535,Oliver Stone,Crime|Drama,Wall Street ,7.4
2536,Ang Lee,Drama|Romance,Sense and Sensibility ,7.7
2537,Julian Jarrold,Biography|Drama|Romance,Becoming Jane ,7.1
2538,Joe Nussbaum,Comedy|Romance,Sydney White ,6.3
2539,Vadim Perelman,Drama,House of Sand and Fog ,7.6
2540,Peter Weir,Comedy|Drama,Dead Poets Society ,8
2541,Peter Farrelly,Comedy,Dumb & Dumber ,7.3
2542,Rob Reiner,Comedy|Drama|Romance,When Harry Met Sally... ,7.6
2543,Sidney Lumet,Drama,The Verdict ,7.8
2544,Todd Phillips,Comedy,Road Trip ,6.5
2545,Brian Robbins,Comedy|Drama|Romance|Sport,Varsity Blues ,6.4
2546,Michel Hazanavicius,Comedy|Drama|Romance,The Artist ,8
2547,David S. Goyer,Drama|Fantasy|Horror|Mystery|Thriller,The Unborn ,4.8
2548,Wes Anderson,Adventure|Comedy|Drama|Romance,Moonrise Kingdom ,7.8
2549,Jonathan Liebesman,Horror,The Texas Chainsaw Massacre: The Beginning ,5.9
2550,Cyrus Nowrasteh,Drama,The Young Messiah ,5.4
2551,Perry Andelin Blake,Comedy|Family,The Master of Disguise ,3.3
2552,Guillermo del Toro,Drama|Fantasy|War,Pan's Labyrinth ,8.2
2553,,Drama|Fantasy|Mystery|Thriller,The Messengers             ,6.6
2554,John Whitesell,Action|Comedy|Crime|Family,See Spot Run ,5.4
2555,John Singleton,Crime|Drama|Romance|Thriller,Baby Boy ,6.4
2556,Christian E. Christiansen,Drama|Horror|Thriller,The Roommate ,4.8
2557,Dennie Gordon,Adventure|Comedy|Drama,Joe Dirt ,5.9
2558,Sheldon Lettich,Action|Crime,Double Impact ,5.5
2559,Edgar Wright,Action|Comedy|Mystery,Hot Fuzz ,7.9
2560,Diane English,Comedy|Drama,The Women ,4.9
2561,Woody Allen,Drama|Romance,Vicky Cristina Barcelona ,7.2
2562,Peter Flinth,Action|Adventure|Drama|Romance|War,Arn: The Knight Templar ,6.6
2563,Jon Lucas,Comedy,Bad Moms ,6.7
2564,Robert Iscove,Comedy|Drama|Romance,Boys and Girls ,5.3
2565,Peter Kosminsky,Drama,White Oleander ,7.2
2566,Karyn Kusama,Comedy|Fantasy|Horror,Jennifer's Body ,5.1
2567,Nick Gomez,Comedy|Crime|Mystery,Drowning Mona ,5.6
2568,Woody Allen,Comedy,Radio Days ,7.6
2569,Vic Armstrong,Action|Drama|Fantasy|Mystery|Thriller,Left Behind ,3.1
2570,Allen Coulter,Drama|Romance,Remember Me ,7.2
2571,Clare Kilner,Comedy|Drama|Romance,How to Deal ,5.7
2572,Richard Benjamin,Comedy|Romance|Sci-Fi,My Stepmother Is an Alien ,5.2
2573,Jonathan Demme,Drama,Philadelphia ,7.7
2574,Josef Rusnak,Mystery|Sci-Fi|Thriller,The Thirteenth Floor ,7
2575,Lance Rivera,Comedy,The Cookout ,3.6
2576,Ronald Neame,Action|Drama|Sci-Fi|Thriller,Meteor ,4.9
2577,Bruce Paltrow,Comedy|Drama|Music,Duets ,6
2578,Woody Allen,Comedy|Romance,Hollywood Ending ,6.6
2579,Adam Rifkin,Comedy|Music,Detroit Rock City ,6.8
2580,Russell Mulcahy,Action|Adventure|Fantasy,Highlander ,7.2
2581,Susanne Bier,Drama,Things We Lost in the Fire ,7.2
2582,Kenneth Johnson,Action|Crime|Sci-Fi,Steel ,2.8
2583,James Gray,Drama|Romance,The Immigrant ,6.6
2584,James Ivory,Drama|History|Romance|War,The White Countess ,6.7
2585,Danny Boyle,Crime|Drama|Mystery|Thriller,Trance ,7
2586,Jessy Terrero,Comedy,Soul Plane ,4.4
2587,Dany Boon,Comedy|Romance,Welcome to the Sticks ,7.1
2588,Vicente Amorim,Drama|Romance|War,Good ,6.2
2589,Gaspar Noé,Drama|Fantasy,Enter the Void ,7.3
2590,Amy Heckerling,Comedy|Horror|Romance,Vamps ,5.1
2591,Lasse Hallström,Drama|Family,Hachi: A Dog's Tale ,8.1
2592,Jérôme Salle,Crime|Drama|Thriller,Zulu ,6.7
2593,Tommy Lee Jones,Drama|Western,The Homesman ,6.6
2594,Jesse Vaughan,Comedy|Drama|Romance|Sport,Juwanna Mann ,4.5
2595,,Comedy|Crime|Drama,Lilyhammer             ,8.1
2596,Atom Egoyan,Drama|War,Ararat ,6.6
2597,William Bindley,Drama|Sport,Madison ,6.5
2598,Wayne Beach,Drama|Mystery|Thriller,Slow Burn ,5.9
2599,Gérard Krawczyk,Action|Comedy|Crime|Drama|Thriller,Wasabi ,6.6
2600,James Gunn,Comedy|Horror|Sci-Fi,Slither ,6.5
2601,Martin Brest,Action|Comedy|Crime,Beverly Hills Cop ,7.3
2602,Chris Columbus,Comedy|Family,Home Alone ,7.5
2603,Leonard Nimoy,Comedy|Drama|Family,3 Men and a Baby ,5.9
2604,Sydney Pollack,Comedy|Drama|Romance,Tootsie ,7.4
2605,Tony Scott,Action|Drama|Romance,Top Gun ,6.9
2606,Ang Lee,Action|Drama|Romance,"Crouching Tiger, Hidden Dragon ",7.9
2607,Sam Mendes,Drama,American Beauty ,8.4
2608,Tom Hooper,Biography|Drama|History|Romance,The King's Speech ,8
2609,Ivan Reitman,Comedy|Crime,Twins ,6
2610,,Crime|Drama|Horror|Mystery|Thriller,Scream: The TV Series             ,7.3
2611,Udayan Prasad,Drama|Romance,The Yellow Handkerchief ,6.8
2612,Steven Spielberg,Drama,The Color Purple ,7.8
2613,JK Youn,Action|Comedy|Drama|Thriller,Tidal Wave ,5.7
2614,Timur Bekmambetov,Adventure|Drama|History,Ben-Hur ,6.1
2615,Morten Tyldum,Biography|Drama|Thriller|War,The Imitation Game ,8.1
2616,Howard Zieff,Comedy|War,Private Benjamin ,6.1
2617,Michael Apted,Biography|Drama|Music|Musical,Coal Miner's Daughter ,7.5
2618,Thor Freudenthal,Comedy|Family,Diary of a Wimpy Kid ,6.2
2619,Andrés Muschietti,Fantasy|Horror,Mama ,6.2
2620,John Carpenter,Horror|Thriller,Halloween ,7.9
2621,Harold Ramis,Adventure|Comedy,National Lampoon's Vacation ,7.4
2622,Jeff Tremaine,Comedy,Bad Grandpa ,6.6
2623,Stephen Frears,Biography|Drama,The Queen ,7.3
2624,Tim Burton,Comedy|Fantasy,Beetlejuice ,7.5
2625,Tyler Perry,Comedy|Drama,Why Did I Get Married? ,5.6
2626,Gillian Armstrong,Drama|Family|Romance,Little Women ,7.3
2627,James Watkins,Drama|Fantasy|Horror|Thriller,The Woman in Black ,6.4
2628,Simon West,Horror|Thriller,When a Stranger Calls ,5
2629,Shawn Levy,Adventure|Comedy|Family,Big Fat Liar ,5.4
2630,Michael Cimino,Drama|War,The Deer Hunter ,8.2
2631,Barry Levinson,Comedy|Drama,Wag the Dog ,7.1
2632,Jim Fall,Adventure|Comedy|Family|Music|Romance,The Lizzie McGuire Movie ,5.3
2633,Ric Roman Waugh,Action|Drama|Thriller,Snitch ,6.5
2634,Michael Dougherty,Comedy|Fantasy|Horror,Krampus ,6.2
2635,Robert Rodriguez,Horror|Mystery|Sci-Fi,The Faculty ,6.4
2636,Brian Gibson,Biography|Drama|Music,What's Love Got to Do with It ,7.2
2637,James Mangold,Crime|Drama|Thriller,Cop Land ,6.9
2638,Joel Gallen,Comedy,Not Another Teen Movie ,5.7
2639,David Ayer,Crime|Drama|Thriller,End of Watch ,7.7
2640,Cameron Crowe,Comedy|Drama|Romance,Aloha ,5.4
2641,Rob Cohen,Action|Crime|Drama|Thriller,The Skulls ,5.6
2642,James Marsh,Biography|Drama|Romance,The Theory of Everything ,7.7
2643,John Whitesell,Comedy|Crime,Malibu's Most Wanted ,5.1
2644,Matt Williams,Comedy|Drama|Romance,Where the Heart Is ,6.8
2645,David Lean,Adventure|Biography|Drama|History|War,Lawrence of Arabia ,8.4
2646,Rob Zombie,Horror,Halloween II ,4.9
2647,Jean-Marc Vallée,Adventure|Biography|Drama,Wild ,7.1
2648,Dennis Iliadis,Crime|Horror|Thriller,The Last House on the Left ,6.6
2649,Clare Kilner,Comedy|Romance,The Wedding Date ,6.1
2650,Rick Rosenthal,Comedy|Horror|Thriller,Halloween: Resurrection ,4.1
2651,Louis Leterrier,Action|Adventure|Fantasy,Clash of the Titans ,5.8
2652,Rob Reiner,Adventure|Family|Fantasy|Romance,The Princess Bride ,8.1
2653,Denzel Washington,Biography|Drama,The Great Debaters ,7.6
2654,Nicolas Winding Refn,Crime|Drama,Drive ,7.8
2655,Sara Sugarman,Comedy|Family|Music|Romance,Confessions of a Teenage Drama Queen ,4.6
2656,Nicholas Hytner,Comedy|Drama|Romance,The Object of My Affection ,6
2657,Juan Carlos Fresnadillo,Drama|Horror|Sci-Fi,28 Weeks Later ,7
2658,Thomas Carter,Drama|Family|Sport,When the Game Stands Tall ,6.7
2659,Wayne Wang,Comedy|Drama|Family,Because of Winn-Dixie ,6.4
2660,Gina Prince-Bythewood,Drama|Romance|Sport,Love & Basketball ,7.2
2661,George Armitage,Action|Comedy|Crime|Romance|Thriller,Grosse Pointe Blank ,7.4
2662,Phil Traill,Comedy|Romance,All About Steve ,4.8
2663,Joe Berlinger,Adventure|Fantasy|Horror|Mystery|Thriller,Book of Shadows: Blair Witch 2 ,4
2664,Andrew Fleming,Drama|Fantasy|Horror|Thriller,The Craft ,6.2
2665,Woody Allen,Drama|Romance|Thriller,Match Point ,7.7
2666,Elizabeth Allen Rosenbaum,Adventure|Comedy|Family|Fantasy,Ramona and Beezus ,6.7
2667,James Ivory,Drama|Romance,The Remains of the Day ,7.9
2668,Paul Thomas Anderson,Drama,Boogie Nights ,7.9
2669,Robert Harmon,Action|Crime|Drama|Romance|Thriller,Nowhere to Run ,5.5
2670,Michael Mayer,Adventure|Drama|Family,Flicka ,6.2
2671,Martin Weisz,Horror,The Hills Have Eyes II ,5.1
2672,John Ottman,Horror|Mystery|Thriller,Urban Legends: Final Cut ,4.1
2673,Jay Russell,Drama|Family|Fantasy|Romance,Tuck Everlasting ,6.7
2674,John Bonito,Action|Drama|Thriller,The Marine ,4.7
2675,Peter Atencio,Action|Comedy,Keanu ,6.4
2676,Shana Feste,Drama|Music,Country Strong ,6.3
2677,David Nutter,Horror|Mystery|Sci-Fi|Thriller,Disturbing Behavior ,5.5
2678,Derek Cianfrance,Crime|Drama|Thriller,The Place Beyond the Pines ,7.3
2679,Roger Donaldson,Action|Crime|Thriller,The November Man ,6.3
2680,Stephan Elliott,Drama|Mystery|Thriller,Eye of the Beholder ,4.9
2681,Kathryn Bigelow,Drama|History|Thriller|War,The Hurt Locker ,7.6
2682,Mark L. Lester,Action|Horror|Sci-Fi|Thriller,Firestarter ,6
2683,Andrew Dominik,Crime|Thriller,Killing Them Softly ,6.2
2684,Anton Corbijn,Crime|Drama|Thriller,A Most Wanted Man ,6.8
2685,Tom Green,Comedy,Freddy Got Fingered ,4.5
2686,Mike Nawrocki,Adventure|Animation|Comedy|Family,The Pirates Who Don't Do Anything: A VeggieTales Movie ,5.7
2687,Catherine Owens,Documentary|Music,U2 3D ,8.4
2688,Douglas Aarniokoski,Action|Adventure|Fantasy|Sci-Fi,Highlander: Endgame ,4.6
2689,Bryan Barber,Crime|Drama|Musical|Romance,Idlewild ,6.2
2690,Lone Scherfig,Drama|Romance,One Day ,7
2691,Drew Barrymore,Drama|Sport,Whip It ,6.9
2692,Brian Koppelman,Crime|Drama|Thriller,Knockaround Guys ,6.1
2693,James Foley,Crime|Thriller,Confidence ,6.7
2694,Albert Brooks,Comedy,The Muse ,5.6
2695,Irwin Winkler,Biography|Drama|Music|Musical,De-Lovely ,6.6
2696,Woody Allen,Comedy|Drama|Romance,New York Stories ,6.4
